Demand Balances by Primary Good
scenario,region,input,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,OtherGrain,NonFoodDemand_Crops,0.479477,0.407153,0.3864,0.408361,0.428401,0.446419,0.462241,0.475636,0.48647,0.494814,0.500554,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,PalmFruit,FeedCrops,0.01418,0.0560322,0.0695309,0.0753387,0.0857304,0.100378,0.114612,0.154402,0.174711,0.219487,0.24406,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,PalmFruit,FoodDemand_Crops,0.339185,0.565614,0.549943,0.585732,0.619609,0.652289,0.682258,0.702829,0.719662,0.732843,0.742193,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,PalmFruit,NonFoodDemand_Crops,1.03517,2.82893,3.9981,4.22534,4.43269,4.61912,4.78284,4.92144,5.03354,5.11988,5.17926,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,Pasture,Pasture_FodderGrass,39.7152,34.1648,37.952,41.1673,43.4612,44.7975,46.4275,34.9937,33.1517,31.0323,28.9703,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,Rice,FeedCrops,0.0108702,0.141714,0.10844,0.119173,0.13622,0.163519,0.193606,0.295607,0.372602,0.459307,0.534256,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,Rice,FoodDemand_Crops,2.36972,3.87203,3.99913,4.25938,4.50573,4.74338,4.96131,5.1109,5.23331,5.32916,5.39715,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,Rice,NonFoodDemand_Crops,0.225771,0.350855,0.313479,0.331296,0.347554,0.362172,0.375008,0.385875,0.394665,0.401434,0.406091,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,Root_Tuber,FeedCrops,0.0580458,0.267116,0.219221,0.242734,0.277678,0.323462,0.365136,0.433465,0.431603,0.414165,0.384227,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,Root_Tuber,FoodDemand_Crops,2.02034,2.91836,3.13655,3.34067,3.53389,3.72027,3.8912,4.00852,4.10453,4.1797,4.23303,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,Root_Tuber,NonFoodDemand_Crops,0.60219,0.958862,1.13736,1.20201,1.26099,1.31403,1.3606,1.40003,1.43192,1.45648,1.47337,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,SugarCrop,FeedCrops,3.11453,1.34694,2.71825,3.03224,3.64825,4.13228,4.53997,6.2623,7.26711,7.93953,8.41204,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,SugarCrop,FoodDemand_Crops,2.22462,3.22656,3.44355,3.66765,3.87978,4.08441,4.27206,4.40087,4.50627,4.5888,4.64735,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,SugarCrop,NonFoodDemand_Crops,66.0189,42.3674,53.4835,56.5233,59.2972,61.7911,63.9811,65.8352,67.3348,68.4898,69.2842,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,SugarCrop,regional sugar for ethanol,33.8173,17.3352,5.68087,6.11083,2.95137,2.83798,2.42337,0.691915,1.70031,0.427103,0.076145,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,Wheat,FeedCrops,0.208046,0.198019,0.176022,0.199326,0.228305,0.270814,0.314807,0.422342,0.473065,0.506008,0.51718,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,Wheat,FoodDemand_Crops,2.22065,2.78814,2.91026,3.09965,3.27893,3.45187,3.61046,3.71932,3.8084,3.87815,3.92763,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,Wheat,NonFoodDemand_Crops,0.479946,0.291759,0.312372,0.330125,0.346326,0.360892,0.373683,0.384512,0.39327,0.400016,0.404656,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,Corn,FeedCrops,0.148593,1.43025,2.03024,1.9547,2.12351,2.28303,2.41895,2.49984,2.55481,2.58576,2.65246,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,Corn,FoodDemand_Crops,1.03549,1.84349,1.87755,2.02102,2.15736,2.29138,2.41633,2.50746,2.58651,2.65333,2.70569,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,Corn,NonFoodDemand_Crops,0.0335262,0.8785,0.92521,0.985904,1.04388,1.09748,1.14571,1.18755,1.22359,1.25376,1.27705,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,FiberCrop,FeedCrops,0.0836339,0.0183105,0.00981061,0.00933282,0.0104147,0.0116353,0.0128978,0.0150563,0.017087,0.0188378,0.0199193,0.0,0.0,0.0,Mt,
