Demand Balances by Primary Good
scenario,region,input,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,Forest,NonFoodDemand_Forest,0.0498501,0.0768944,0.0907311,0.0955798,0.0999985,0.103974,0.1074,0.110205,0.112408,0.113981,0.114921,0.0,0.0,0.0,billion m3,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,MiscCrop,FeedCrops,0.137146,0.121039,0.142549,0.131211,0.145893,0.15818,0.170544,0.176202,0.176192,0.171108,0.163284,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,MiscCrop,FoodDemand_Crops,8.11035,11.9906,12.4806,13.2575,13.9608,14.6646,15.3016,15.7193,16.0519,16.2952,16.4484,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,MiscCrop,NonFoodDemand_Crops,2.84628,3.6389,4.58056,4.82534,5.04843,5.24912,5.42207,5.56369,5.67494,5.75435,5.80181,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,OilCrop,FeedCrops,0.36279,1.93646,2.42526,2.29575,2.55534,2.72769,2.91047,3.08275,3.23903,3.38541,3.47251,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,OilCrop,FoodDemand_Crops,0.338344,0.603419,0.622185,0.660912,0.695977,0.731061,0.762816,0.78364,0.800221,0.81235,0.819988,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,OilCrop,NonFoodDemand_Crops,0.470304,1.92791,1.98826,2.09452,2.19135,2.27846,2.35354,2.41501,2.4633,2.49777,2.51837,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,OilCrop,regional biomassOil,0.0,0.0,0.4737,2.08716,1.29094,1.16764,0.868461,0.37777,0.209977,0.0913291,0.035175,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,OtherGrain,FeedCrops,0.293123,0.558531,1.287,1.19831,1.3204,1.44022,1.5811,1.84594,2.09459,2.28946,2.3927,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,OtherGrain,FoodDemand_Crops,0.195312,0.267354,0.408834,0.434281,0.457322,0.480376,0.501241,0.514925,0.52582,0.53379,0.538809,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,OtherGrain,NonFoodDemand_Crops,0.553109,0.766379,1.14843,1.2098,1.26573,1.31605,1.35941,1.39492,1.42281,1.44272,1.45462,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,PalmFruit,FeedCrops,0.0154375,0.0284568,0.0479599,0.0430118,0.0470847,0.050244,0.0533631,0.0575009,0.0602884,0.0677495,0.0789175,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,PalmFruit,FoodDemand_Crops,0.165975,0.217725,0.23545,0.250105,0.263375,0.276651,0.288668,0.296548,0.302823,0.307413,0.310303,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,PalmFruit,NonFoodDemand_Crops,1.00072,1.93555,2.07528,2.18618,2.28725,2.37818,2.45654,2.5207,2.5711,2.60708,2.62858,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,Pasture,Pasture_FodderGrass,36.2284,57.3045,60.1964,63.805,66.7888,69.3822,71.0533,66.4184,62.2873,58.6665,55.7607,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,Rice,FeedCrops,0.0016775,0.0036885,0.0017694,0.00160947,0.00177783,0.001961,0.00219431,0.00275755,0.00341409,0.00417517,0.0048194,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,Rice,FoodDemand_Crops,2.41251,3.5602,3.81282,4.05014,4.26502,4.48002,4.67461,4.80223,4.90384,4.97817,5.02497,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,Rice,NonFoodDemand_Crops,0.424605,1.27149,1.75032,1.84386,1.9291,2.00579,2.07188,2.12599,2.1685,2.19885,2.21698,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,Root_Tuber,FeedCrops,1.61183,2.35182,1.11457,1.02147,1.12626,1.19964,1.26641,1.22104,1.14293,1.04396,0.940955,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,Root_Tuber,FoodDemand_Crops,4.34245,6.2227,6.36224,6.75825,7.11681,7.47557,7.80027,8.01321,8.18277,8.30679,8.3849,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,Root_Tuber,NonFoodDemand_Crops,2.65357,4.24117,3.80936,4.01293,4.19845,4.36536,4.50919,4.62696,4.71949,4.78553,4.82499,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,SugarCrop,FeedCrops,1.34492,0.810072,1.66916,1.54114,1.78693,1.83142,1.83926,1.89487,2.05217,2.45335,2.81968,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,SugarCrop,FoodDemand_Crops,1.75301,1.96293,2.06685,2.1955,2.31198,2.42853,2.53401,2.60319,2.65827,2.69856,2.72393,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,SugarCrop,NonFoodDemand_Crops,18.7403,23.8599,28.58,30.1073,31.4992,32.7514,33.8305,34.7141,35.4083,35.9037,36.1998,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,Wheat,FeedCrops,0.131859,0.174698,0.288344,0.270256,0.299175,0.325003,0.354673,0.385787,0.412731,0.426565,0.425708,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,Wheat,FoodDemand_Crops,3.86827,4.8149,5.10519,5.42295,5.71067,5.99854,6.25909,6.42996,6.56602,6.66554,6.72821,0.0,0.0,0.0,Mt,
"NDC_NOCCS,date=2018-3-8T16:14:30-04:00",South America_Southern,Wheat,NonFoodDemand_Crops,0.375352,0.843431,0.690955,0.727879,0.76153,0.791804,0.817892,0.839255,0.856037,0.868016,0.875174,0.0,0.0,0.0,Mt,
